_id,CrashFactId,Name,MinorInjuries,ModerateInjuries,SevereInjuries,FatalInjuries,TcrNumber,CityDamageFlag,ShortFormFlag,Distance,CrashDateTime,PedestrianAction,RoadwaySurface,RoadwayCondition,Lighting,PrimaryCollisionFactor,TrafficControl,Weather,CollisionType,ProximityToIntersection,VehicleInvolvedWith,PedestrianDirectionFrom,PedestrianDirectionTo,DirectionFromIntersection,Comment,SpeedingFlag,HitAndRunFlag,IntersectionNumber,AStreetName,BStreetName,Latitude,Longitude
77,685094,CR-0000093765,0,0,0,0,22-217-0121,False,False,0,8/5/2022 3:42:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Sideswipe,Intersection,Parked Vehicle,Not Applicable,Not Applicable,At,,False,True,53250,DURANT AV,POCATELLO DR,37.29488076,-121.8400476
78,698750,CR-0000100002,0,0,1,0,23-262-0781,False,False,0,9/19/2023 7:37:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Broadside,Intersection,Motorcycle,Not Applicable,Not Applicable,At,,False,False,53239,DURANT AV,LEWIS RD,37.29556355,-121.8407361
79,694186,CR-0000098000,1,0,0,0,23-099-0620,False,False,0,4/9/2023 6:02:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Broadside,Intersection,Parked Vehicle,Not Applicable,Not Applicable,At,,True,False,108657,SHELLBARK DR,STONE CANYON DR,37.27234759,-121.8330904
80,689207,CR-0000095107,1,0,0,0,22-299-0412,False,False,0,10/26/2022 12:10:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Broadside,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,73908,HOSPITAL PW,INTERNATIONAL CI,37.23939182,-121.8021315
81,681538,CR-0000090934,0,0,0,0,22-039-4000,False,True,0,2/7/2022 11:15:00 AM,No Pedestrians Involved,Unknown,Unknown,Daylight,Unknown,Unknown,Unknown,Broadside,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,73908,HOSPITAL PW,INTERNATIONAL CI,37.23939182,-121.8021315
82,689197,CR-0000095115,0,0,0,0,22-300-9702,False,True,0,10/25/2022 12:30:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Unknown,Controls Functioning,Clear,Sideswipe,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,44110,COTTLE RD,HOSPITAL PW/PALMIA DR,37.23937812,-121.8038359
83,684921,CR-0000093583,0,0,0,0,22-232-0807,True,False,200,8/20/2022 8:01:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Hit Object,Non-Related,Fixed Object,Not Applicable,Not Applicable,West Of,TREE,True,True,44110,COTTLE RD,HOSPITAL PW/PALMIA DR,37.23937812,-121.8038359
84,694139,CR-0000098109,1,0,0,0,23-121-0712,False,False,23,5/1/2023 5:48:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Rear End,Related,Other Vehicle,Not Applicable,Not Applicable,North Of,,True,False,44110,COTTLE RD,HOSPITAL PW/PALMIA DR,37.23937812,-121.8038359
85,694687,CR-0000098721,0,1,0,0,23-223-0394,False,False,257,8/11/2023 11:49:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Sideswipe,Non-Related,Other Vehicle,Not Applicable,Not Applicable,North Of,,False,False,44110,COTTLE RD,HOSPITAL PW/PALMIA DR,37.23937812,-121.8038359
86,719791,CR-0000102964,0,0,0,0,24-024-0352,False,False,0,1/24/2024 11:56:00 AM,No Pedestrians Involved,Wet,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Rear End,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,44110,COTTLE RD,HOSPITAL PW/PALMIA DR,37.23937812,-121.8038359
87,716029,CR-0000101764,0,0,0,0,23-013-4001,False,True,,1/13/2023 11:00:00 AM,No Pedestrians Involved,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Sideswipe,Related,Other Vehicle,Not Applicable,Not Applicable,Unknown,,False,False,44110,COTTLE RD,HOSPITAL PW/PALMIA DR,37.23937812,-121.8038359
88,688896,CR-0000094755,0,1,0,0,22-278-0754,False,False,0,10/5/2022 5:39:00 PM,Crossing In Crosswalk - At Intersection,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Vehicle/Pedestrian,Intersection,Pedestrian,West,East,At,,False,False,115170,D AMICO DR,THOUSAND PINES CT,37.31736166,-121.7891401
89,696184,CR-0000099328,1,0,0,0,23-212-0159,False,False,0,7/31/2023 6:04:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dusk - Dawn,Violation Driver 1,No Controls Present/Factor,Clear,Rear End,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,True,False,61159,FLICKINGER AV,ROYALTREE CI,37.39455154,-121.8827669
90,689100,CR-0000094947,0,1,0,0,22-295-0333,False,False,130,10/22/2022 10:24:00 AM,In Road - Includes Shoulder,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Vehicle/Pedestrian,Non-Related,Pedestrian,Unknown,South,South Of,PEDESTRIAN,True,False,40908,COACHLIGHT DR,SINGLETON RD,37.29264517,-121.8274326
91,681709,CR-0000091104,1,0,0,0,22-074-0214,False,False,0,3/15/2022 8:39:00 AM,No Pedestrians Involved,Wet,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Rain,Broadside,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,40908,COACHLIGHT DR,SINGLETON RD,37.29264517,-121.8274326
92,681927,CR-0000091421,0,0,0,0,22-049-0682,True,False,32,2/18/2022 4:26:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Hit Object,Related,Fixed Object,Not Applicable,Not Applicable,West Of,Parking meter & sign,False,False,59795,FIFTH ST,JACKSON ST,37.34896055,-121.89436
93,683275,CR-0000092849,0,0,0,0,22-199-0684,False,False,51,7/18/2022 4:57:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Sideswipe,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,West Of,,True,True,59795,FIFTH ST,JACKSON ST,37.34896055,-121.89436
94,683361,CR-0000092951,1,1,0,0,22-177-0189,False,False,270,6/26/2022 6:04:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Head On,Non-Related,Other Vehicle,Not Applicable,Not Applicable,North Of,,True,False,106380,SAN FERNANDO ST,THIRTEENTH ST,37.34027464,-121.8767344
95,689536,CR-0000095513,0,0,0,0,22-356-0021,True,False,0,12/22/2022 12:39:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Hit Object,Intersection,Fixed Object,Not Applicable,Not Applicable,At,Street Sign,True,True,106380,SAN FERNANDO ST,THIRTEENTH ST,37.34027464,-121.8767344
96,690414,CR-0000096509,0,0,0,0,22-347-0079,True,False,0,12/13/2022 2:37:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Hit Object,Intersection,Fixed Object,Not Applicable,Not Applicable,At,"MEDIAN, SIGN",True,False,106380,SAN FERNANDO ST,THIRTEENTH ST,37.34027464,-121.8767344
97,716087,CR-0000102047,0,1,0,0,24-017-0627,False,False,0,1/17/2024 4:50:00 PM,Crossing In Crosswalk - At Intersection,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Vehicle/Pedestrian,Intersection,Pedestrian,East,West,At,PED,False,False,106435,SAN FERNANDO ST,TWELFTH ST,37.3398355,-121.8776665
98,711577,CR-0000101212,0,0,0,0,23-330-4004,False,True,51,11/26/2023 4:30:00 AM,No Pedestrians Involved,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,Unknown,,False,False,106435,SAN FERNANDO ST,TWELFTH ST,37.3398355,-121.8776665
99,681856,CR-0000091337,1,0,0,0,22-070-0640,False,False,19,3/11/2022 7:53:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Rear End,Related,Other Vehicle,Not Applicable,Not Applicable,East Of,,False,False,62798,FOURTEENTH ST,SANTA CLARA ST,37.34254194,-121.8771504
100,699180,CR-0000100500,0,0,0,0,23-152-0673,True,False,0,6/1/2023 5:00:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Hit Object,Intersection,Fixed Object,Not Applicable,Not Applicable,At,STREET SIGNS,True,False,62798,FOURTEENTH ST,SANTA CLARA ST,37.34254194,-121.8771504
101,716393,CR-0000102392,0,1,0,0,24-048-0417,False,False,132,2/17/2024 12:19:00 PM,Not In Road,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Vehicle/Pedestrian,Non-Related,Pedestrian,South,North,South Of,PED,False,True,62798,FOURTEENTH ST,SANTA CLARA ST,37.34254194,-121.8771504
102,698876,CR-0000100161,0,0,0,0,23-226-0702,False,False,0,8/14/2023 4:52:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Unknown,Clear,Head On,Intersection,Motor Vehicle On Other Roadway,Not Applicable,Not Applicable,At,,False,False,105918,SAN ANTONIO ST,THIRTEENTH ST,37.33882923,-121.875657
103,681569,CR-0000090966,0,0,0,0,22-042-0107,False,False,56,2/11/2022 3:37:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Head On,Non-Related,Fixed Object,Not Applicable,Not Applicable,West Of,,False,False,107128,SANTA CLARA ST,THIRTEENTH ST,37.34209343,-121.8780864
104,682654,CR-0000092230,1,0,0,0,22-136-0417,False,False,0,5/16/2022 11:20:00 AM,Crossing In Crosswalk - At Intersection,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Unknown,Clear,Vehicle/Pedestrian,Intersection,Pedestrian,South,North,At,PED,False,False,107128,SANTA CLARA ST,THIRTEENTH ST,37.34209343,-121.8780864
105,698784,CR-0000100065,2,1,0,0,23-356-0027,False,False,55,12/22/2023 12:50:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Rear End,Non-Related,Other Vehicle,Not Applicable,Not Applicable,East Of,,False,False,107128,SANTA CLARA ST,THIRTEENTH ST,37.34209343,-121.8780864
106,697614,CR-0000099810,0,0,0,0,23-225-0817,False,False,327,8/13/2023 9:06:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Sideswipe,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,South Of,,False,True,107128,SANTA CLARA ST,THIRTEENTH ST,37.34209343,-121.8780864
107,694503,CR-0000098497,0,0,0,1,23-176-0533,False,False,0,6/25/2023 3:26:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Vehicle/Bike,Intersection,Bike,Not Applicable,Not Applicable,At,BIKE,False,False,107128,SANTA CLARA ST,THIRTEENTH ST,37.34209343,-121.8780864
108,694557,CR-0000098551,1,0,0,0,23-199-0290,False,False,0,7/18/2023 9:55:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Vehicle/Bike,Intersection,Bike,Not Applicable,Not Applicable,At,BIKE,False,False,107128,SANTA CLARA ST,THIRTEENTH ST,37.34209343,-121.8780864
109,689829,CR-0000095855,1,0,0,0,22-338-0764,False,False,80,12/4/2022 8:55:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Unknown,Cloudy,Broadside,Non-Related,Other Vehicle,Not Applicable,Not Applicable,East Of,,False,False,107128,SANTA CLARA ST,THIRTEENTH ST,37.34209343,-121.8780864
110,691246,CR-0000097471,2,0,0,0,23-032-0871,False,False,0,2/1/2023 10:26:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Broadside,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,107128,SANTA CLARA ST,THIRTEENTH ST,37.34209343,-121.8780864
111,722073,CR-0000103327,0,0,0,0,24-063-4001,False,True,51,3/3/2024 2:30:00 AM,No Pedestrians Involved,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Sideswipe,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,South Of,,False,False,107128,SANTA CLARA ST,THIRTEENTH ST,37.34209343,-121.8780864
112,722074,CR-0000103328,0,0,0,0,24-063-4002,False,True,51,3/3/2024 2:00:00 AM,No Pedestrians Involved,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Sideswipe,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,South Of,,False,False,107128,SANTA CLARA ST,THIRTEENTH ST,37.34209343,-121.8780864
113,718488,CR-0000102576,1,0,0,0,24-063-0102,False,False,134,3/3/2024 2:29:00 AM,No Pedestrians Involved,Wet,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Rain,Head On,Non-Related,Other Vehicle,Not Applicable,Not Applicable,South Of,,True,False,107128,SANTA CLARA ST,THIRTEENTH ST,37.34209343,-121.8780864
114,681660,CR-0000091058,0,0,0,0,22-067-4001,False,True,51,3/5/2022 12:00:00 PM,No Pedestrians Involved,Unknown,Unknown,Daylight,Unknown,Unknown,Unknown,Other,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,South Of,,False,False,105962,SAN ANTONIO ST,TWELFTH ST,37.33839117,-121.8765956
115,689248,CR-0000095203,2,0,0,0,22-303-0065,False,False,0,10/30/2022 12:47:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Cloudy,Head On,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,105962,SAN ANTONIO ST,TWELFTH ST,37.33839117,-121.8765956
116,689328,CR-0000095314,0,0,0,0,22-320-0434,False,False,0,11/16/2022 1:10:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Broadside,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,55824,ELEVENTH ST,SAN FERNANDO ST,37.33937368,-121.878629
117,682109,CR-0000091627,0,0,0,0,22-021-4000,False,True,51,1/21/2022 12:00:00 AM,No Pedestrians Involved,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Sideswipe,Non-Related,Other Vehicle,Not Applicable,Not Applicable,South Of,,False,False,55824,ELEVENTH ST,SAN FERNANDO ST,37.33937368,-121.878629
118,696340,CR-0000099496,1,0,0,0,23-292-0168,False,False,0,10/19/2023 7:40:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Broadside,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,55824,ELEVENTH ST,SAN FERNANDO ST,37.33937368,-121.878629
119,682223,CR-0000091779,2,1,0,0,22-099-0126,False,False,0,4/9/2022 2:57:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Broadside,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,55857,ELEVENTH ST,SANTA CLARA ST,37.34119288,-121.8799863
120,683387,CR-0000092980,0,0,0,1,22-075-0681,True,False,0,3/16/2022 5:13:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Hit Object,Intersection,Fixed Object,Not Applicable,Not Applicable,At,Traffic Signal,False,False,55857,ELEVENTH ST,SANTA CLARA ST,37.34119288,-121.8799863
121,689017,CR-0000094877,0,0,0,0,22-283-0692,False,False,0,10/10/2022 5:08:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Hit Object,Intersection,Fixed Object,Not Applicable,Not Applicable,At,,False,False,55857,ELEVENTH ST,SANTA CLARA ST,37.34119288,-121.8799863
122,688885,CR-0000094743,0,1,0,0,22-278-0781,False,False,0,10/5/2022 6:28:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Broadside,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,55857,ELEVENTH ST,SANTA CLARA ST,37.34119288,-121.8799863
123,696365,CR-0000099522,1,0,0,0,23-139-9705,False,False,0,5/19/2023 8:11:00 AM,No Pedestrians Involved,Dry,Unknown,Daylight,Unknown,Unknown,Clear,Rear End,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,55857,ELEVENTH ST,SANTA CLARA ST,37.34119288,-121.8799863
124,698848,CR-0000100131,0,2,0,0,23-363-0812,False,False,21,12/29/2023 10:03:00 PM,No Pedestrians Involved,Wet,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Rain,Rear End,Related,Other Vehicle,Not Applicable,Not Applicable,West Of,,False,False,55857,ELEVENTH ST,SANTA CLARA ST,37.34119288,-121.8799863
125,699005,CR-0000100309,4,0,0,0,23-315-0483,False,False,0,11/11/2023 3:14:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Rear End,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,True,False,55857,ELEVENTH ST,SANTA CLARA ST,37.34119288,-121.8799863
126,699050,CR-0000100356,0,0,0,0,23-182-0133,False,False,80,7/1/2023 2:20:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Rear End,Non-Related,Other Vehicle,Not Applicable,Not Applicable,South Of,,True,True,55857,ELEVENTH ST,SANTA CLARA ST,37.34119288,-121.8799863
127,691227,CR-0000097450,0,0,0,0,23-050-0091,False,False,0,2/19/2023 2:12:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Head On,Intersection,Parked Vehicle,Not Applicable,Not Applicable,At,,False,False,55857,ELEVENTH ST,SANTA CLARA ST,37.34119288,-121.8799863
128,691344,CR-0000097591,0,0,0,0,23-077-0265,False,False,0,3/18/2023 10:43:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Broadside,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,55857,ELEVENTH ST,SANTA CLARA ST,37.34119288,-121.8799863
129,690961,CR-0000097132,0,0,0,0,23-039-0483,False,False,0,2/8/2023 1:45:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Unknown,Controls Functioning,Clear,Vehicle/Bike,Intersection,Bike,Not Applicable,Not Applicable,At,BIKE,False,True,55857,ELEVENTH ST,SANTA CLARA ST,37.34119288,-121.8799863
130,694088,CR-0000098096,0,1,0,0,23-112-0368,False,False,0,4/22/2023 2:14:00 PM,Crossing In Crosswalk - At Intersection,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Vehicle/Pedestrian,Intersection,Pedestrian,North,South,At,PED,False,False,55857,ELEVENTH ST,SANTA CLARA ST,37.34119288,-121.8799863
131,694033,CR-0000097947,0,0,0,0,23-090-0887,True,False,0,3/31/2023 8:39:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Unknown,Clear,Hit Object,Intersection,Fixed Object,Not Applicable,Not Applicable,At,PED RAIL BUS STOP,False,True,55857,ELEVENTH ST,SANTA CLARA ST,37.34119288,-121.8799863
132,689970,CR-0000096035,1,0,0,0,22-250-0248,False,False,0,8/13/2022 8:58:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Broadside,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,55857,ELEVENTH ST,SANTA CLARA ST,37.34119288,-121.8799863
133,690029,CR-0000096088,0,0,0,1,23-099-0355,False,False,0,4/9/2023 11:49:00 AM,Crossing In Crosswalk - At Intersection,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Vehicle/Pedestrian,Intersection,Pedestrian,North,South,At,PED,True,False,55857,ELEVENTH ST,SANTA CLARA ST,37.34119288,-121.8799863
134,720939,CR-0000103174,0,0,0,0,24-947-0956,False,False,0,2/16/2024 10:41:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Sideswipe,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,True,True,55857,ELEVENTH ST,SANTA CLARA ST,37.34119288,-121.8799863
135,717467,CR-0000102491,1,0,0,0,24-081-0437,False,False,96,3/21/2024 12:41:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Rear End,Non-Related,Other Vehicle,Not Applicable,Not Applicable,North Of,,False,False,55857,ELEVENTH ST,SANTA CLARA ST,37.34119288,-121.8799863
136,711615,CR-0000101217,0,0,0,0,23-320-0163,True,False,0,11/16/2023 8:10:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Broadside,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,"TREE, VTA BUS FENCE",False,False,55857,ELEVENTH ST,SANTA CLARA ST,37.34119288,-121.8799863
137,715937,CR-0000101980,1,0,0,0,24-005-0799,False,False,0,1/5/2024 7:32:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Rear End,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,True,False,55857,ELEVENTH ST,SANTA CLARA ST,37.34119288,-121.8799863
